station_id,name,lat,lon,capacity,mean_occupancy,pct_hours_empty,pct_hours_full,volatility,am_occ,pm_occ,role
113,MERRION SQUARE SOUTH,53.338615,-6.248606,40.0,0.16945115960683516,0.3851102941176471,0.024356617647058824,0.19708374489591093,0.25866234423851614,0.18941257006882006,Balanced
114,WILTON TERRACE (PARK),53.333652,-6.248345,40.0,0.22868228266655002,0.5052824988516307,0.044097381717960495,0.3181637472795782,0.7215252029921719,0.03074140096015096,Commuter destination (fills in AM)
115,KILLARNEY STREET,53.354843,-6.247579,30.0,0.591381000856437,0.10743801652892562,0.26859504132231404,0.3463467163031003,0.25818033055146455,0.6081307165057165,Commuter origin (fills in PM)
116,BROADSTONE,53.3547,-6.272314,30.0,0.1830465627696786,0.4085477941176471,0.0,0.18884683015635476,0.09884557379349046,0.2474810421060421,Commuter origin (fills in PM)
117,HANOVER QUAY EAST,53.343655,-6.231755,40.0,0.21005875746368624,0.46829044117647056,0.03676470588235294,0.28788918053939877,0.5611404267751924,0.06643330974580976,Commuter destination (fills in AM)
12,ECCLES STREET,53.359245,-6.269779,20.0,0.1362815938401876,0.5675551470588235,0.0,0.14127006882208423,0.07506705823112074,0.1519795412920413,Balanced
13,FITZWILLIAM SQUARE WEST,53.336075,-6.252825,30.0,0.17570951991907874,0.37545955882352944,0.021139705882352942,0.16983835144603643,0.31279900943963446,0.12198179598179598,Commuter destination (fills in AM)
14,FOWNES STREET UPPER,53.344604,-6.263371,30.0,0.6623029941782813,0.04777216352779054,0.21267799724391365,0.2773653600337557,0.6400485361884326,0.7085134356384356,Balanced
15,HARDWICKE STREET,53.355473,-6.264423,16.0,0.19014670839334788,0.5059742647058824,0.003676470588235294,0.18672181026919327,0.12100716756478475,0.13920195256132756,Balanced
16,GEORGES QUAY,53.347507,-6.252192,20.0,0.5672966949563917,0.0739889705882353,0.14613970588235295,0.2849534805241866,0.3860361426767677,0.6858760128760129,Commuter origin (fills in PM)
17,GOLDEN LANE,53.3408,-6.267732,20.0,0.33348625536154247,0.2898484152503445,0.03904455672944419,0.2793704219461334,0.35302442204785955,0.22600574425574427,Commuter destination (fills in AM)
18,GRANTHAM STREET,53.334126,-6.2656674,30.0,0.319897271250672,0.16176470588235295,0.03814338235294118,0.26005499944659777,0.29235087732483567,0.2524934556184556,Balanced
19,HERBERT PLACE,53.3347,-6.245139,30.0,0.2877153968541199,0.3504823151125402,0.06844281120808451,0.31571798975602816,0.7209452843261133,0.09854874292374292,Commuter destination (fills in AM)
2,BLESSINGTON STREET,53.35677,-6.26814,20.0,0.2443424553770372,0.3929227941176471,0.02022058823529412,0.2367737167080109,0.14115863809223184,0.21183697552447553,Balanced
20,JAMES STREET EAST,53.336487,-6.248174,30.0,0.23656203358868802,0.48391544117647056,0.02665441176470588,0.2967100657085966,0.7271105023448774,0.07102823102823103,Commuter destination (fills in AM)
21,LEINSTER STREET SOUTH,53.342144,-6.2541847,30.0,0.4668761627125598,0.15027573529411764,0.058823529411764705,0.29685732368334117,0.6401231937429854,0.5252788045288046,Commuter destination (fills in AM)
22,TOWNSEND STREET,53.34592,-6.254614,20.0,0.6036413131777332,0.04549632352941176,0.1484375,0.25835365851291453,0.47261587226430973,0.7195799755799756,Commuter origin (fills in PM)
23,CUSTOM HOUSE,53.34828,-6.254358,30.0,0.6095032288483575,0.03676470588235294,0.1332720588235294,0.27052935294387725,0.39666307168911336,0.7673518379768379,Commuter origin (fills in PM)
24,CATHAL BRUGHA STREET,53.352215,-6.260328,20.0,0.6115230794022155,0.06709558823529412,0.22012867647058823,0.28896018443127786,0.5392855545785233,0.5838030372405373,Balanced
25,MERRION SQUARE EAST,53.33907,-6.247006,30.0,0.2513702324364089,0.4149816176470588,0.04733455882352941,0.2848833753446217,0.553874402507215,0.17992257279757282,Commuter destination (fills in AM)
26,MERRION SQUARE WEST,53.34007,-6.251716,20.0,0.46022352016090523,0.24586397058823528,0.1567095588235294,0.3331838224825959,0.5816113610058923,0.4993553599178599,Commuter destination (fills in AM)
27,MOLESWORTH STREET,53.341236,-6.2575936,20.0,0.4035981009306697,0.30412844036697245,0.12201834862385322,0.33713879344844,0.7271837884337884,0.2587285839160839,Commuter destination (fills in AM)
28,MOUNTJOY SQUARE WEST,53.3563,-6.258586,30.0,0.32912219511208946,0.18465778594395957,0.016536518144235186,0.24885744677855864,0.2267769603261831,0.32019812132312137,Commuter origin (fills in PM)
29,ORMOND QUAY UPPER,53.346107,-6.268345,29.0,0.6234480765758498,0.05238970588235294,0.20909926470588236,0.3074484368200122,0.3840758454309101,0.5752186606496951,Commuter origin (fills in PM)
3,BOLTON STREET,53.35118,-6.269859,20.0,0.4307570951989877,0.1322921451538815,0.06982085438677078,0.27746582417811816,0.41020440339740855,0.3471066156066156,Balanced
30,PARNELL SQUARE NORTH,53.35374,-6.265301,20.0,0.1080679753646621,0.6971522453450164,0.02135815991237678,0.1561026027615135,0.12988854595336075,0.09993680188124632,Balanced
31,PARNELL STREET,53.35093,-6.265125,20.0,0.5988625819646041,0.05514705882352941,0.1948529411764706,0.28195319982620604,0.45085252637987017,0.5618509129759129,Commuter origin (fills in PM)
32,PEARSE STREET,53.344303,-6.2504272,30.0,0.4851706971456512,0.06939338235294118,0.04779411764705882,0.25767760107239107,0.48649629354056434,0.6350839392089392,Commuter origin (fills in PM)
33,PRINCES STREET / O'CONNELL STREET,53.349014,-6.260311,23.0,0.6563002252325502,0.022518382352941176,0.22794117647058823,0.25963089249011206,0.5617901158322354,0.8072048844874933,Commuter origin (fills in PM)
34,LENNOX STREET,53.331383,-6.265023,40.0,0.3635797405779032,0.1024345429490124,0.028020211299954065,0.27232077758604756,0.24643298267650598,0.39772455322455325,Commuter origin (fills in PM)
35,SMITHFIELD,53.34769,-6.278214,30.0,0.5870864280055457,0.03400735294117647,0.15165441176470587,0.2836047584689774,0.44597950612273524,0.4757548238798239,Balanced
36,ST. STEPHEN'S GREEN EAST,53.337635,-6.256218,40.0,0.3000338315368761,0.2348345588235294,0.011029411764705883,0.255318568680032,0.4755944771374459,0.2090318951881452,Commuter destination (fills in AM)
37,ST. STEPHEN'S GREEN SOUTH,53.337494,-6.26199,30.0,0.22424168538943356,0.4117647058823529,0.010569852941176471,0.2467762951246922,0.29521008071789323,0.16460727698227698,Commuter destination (fills in AM)
38,TALBOT STREET,53.350998,-6.252661,40.0,0.59849660395645,0.01838235294117647,0.09099264705882353,0.2514827013927576,0.4535894285113035,0.6240170454545455,Commuter origin (fills in PM)
39,WILTON TERRACE,53.332382,-6.252717,20.0,0.20086666504271006,0.4313275149288011,0.0078089113458888375,0.1958371552151881,0.2000269628184136,0.16604527417027418,Balanced
4,GREEK STREET,53.346874,-6.272976,20.0,0.45959834940131356,0.09926470588235294,0.06204044117647059,0.26565532933203967,0.5461731432629869,0.3893876401376401,Commuter destination (fills in AM)
40,JERVIS STREET,53.3483,-6.266651,21.0,0.5363711448910372,0.10891544117647059,0.1948529411764706,0.31155809664096323,0.5216559103649877,0.4842788891003177,Balanced
41,HARCOURT TERRACE,53.332417,-6.2578697,20.0,0.3037247972105509,0.2913602941176471,0.0546875,0.2744567231240261,0.2757635506854257,0.2961883463758464,Balanced
42,SMITHFIELD NORTH,53.349564,-6.2781982,30.0,0.6680290916871799,0.03170955882352941,0.2522977941176471,0.28584777287611224,0.4204285100509059,0.6691983664483665,Commuter origin (fills in PM)
43,PORTOBELLO ROAD,53.33009,-6.268044,30.0,0.4275550510242747,0.09646302250803858,0.05787781350482315,0.27535623676063414,0.27004138348697937,0.4741560754060754,Commuter origin (fills in PM)
44,UPPER SHERRARD STREET,53.358593,-6.2602983,30.0,0.23747663735611393,0.3122130394857668,0.016069788797061526,0.23231185770632867,0.125131959010825,0.24408653383653384,Commuter origin (fills in PM)
45,DEVERELL PLACE,53.351463,-6.255265,30.0,0.48663574025181167,0.07463369963369963,0.11996336996336997,0.2981223551223768,0.32472740839407505,0.4586187238687239,Commuter origin (fills in PM)
47,HERBERT STREET,53.335743,-6.24551,40.0,0.17100085470978166,0.5004595588235294,0.003216911764705882,0.2267310934359959,0.319501675986051,0.13436983502608502,Commuter destination (fills in AM)
48,EXCISE WALK,53.34778,-6.244239,40.0,0.34444081870437565,0.07674632352941177,0.0059742647058823525,0.22574156372169996,0.27661288761874697,0.4172614607614608,Commuter origin (fills in PM)
49,GUILD STREET,53.34793,-6.240928,40.0,0.33058931994909707,0.1254595588235294,0.011488970588235295,0.24490926177063532,0.11163369652627465,0.450062166999667,Commuter origin (fills in PM)
5,CHARLEMONT PLACE,53.330704,-6.260004,40.0,0.5100340550329067,0.045475424896646764,0.0840606338998622,0.3061918924300216,0.2496956379113115,0.7679356025918526,Commuter origin (fills in PM)
50,GEORGES LANE,53.35023,-6.279696,40.0,0.3961660654436964,0.07950367647058823,0.06112132352941176,0.2781771555424036,0.2558449402882997,0.34482138347763347,Commuter origin (fills in PM)
51,YORK STREET WEST,53.339333,-6.264699,40.0,0.18051911661918554,0.24494485294117646,0.06847426470588236,0.14228871328687553,0.1474734651199495,0.17380704365079366,Balanced
52,YORK STREET EAST,53.338757,-6.262003,32.0,0.375194817214291,0.19071691176470587,0.04136029411764706,0.28572789583979613,0.46527543501420454,0.274800009018759,Commuter destination (fills in AM)
53,NEWMAN HOUSE,53.33713,-6.26059,40.0,0.15565479630535928,0.39246323529411764,0.0,0.181450892370398,0.33360089454816017,0.13725366647241646,Commuter destination (fills in AM)
54,CLONMEL STREET,53.33602,-6.26298,33.0,0.2511185918783262,0.24448529411764705,0.01884191176470588,0.24354758011642444,0.3203901102930459,0.11705213137031319,Commuter destination (fills in AM)
55,HATCH STREET,53.33403,-6.260714,36.0,0.1809699837426553,0.41222426470588236,0.002297794117647059,0.22416966908826802,0.4770426810682887,0.04620622047705381,Commuter destination (fills in AM)
56,MOUNT STREET LOWER,53.337986,-6.241539,40.0,0.23357470035836303,0.203125,0.003216911764705882,0.22033311799086755,0.446098400297619,0.1281515567765568,Commuter destination (fills in AM)
57,GRATTAN STREET,53.33963,-6.243778,23.0,0.2726723485425132,0.1953125,0.019761029411764705,0.20931155104442573,0.31301093230441057,0.24516941391941394,Balanced
